sseqid,sstart,send,sense,attribute
LinJ.34,821362,821562,-,product=Amastin surface glycoprotein - putative
LinJ.34,824128,824706,-,product=amastin-like surface protein - putative
LinJ.34,827217,830261,-,product=Zeta toxin - putative
LinJ.34,833390,834223,-,product=pyroglutamyl-peptidase I (C15 family)
LinJ.34,836148,836627,-,product=hypothetical protein - conserved
LinJ.34,838434,840323,-,product=Regulator of chromosome condensation (RCC1) repeat - putative
LinJ.34,841908,845423,-,product=IQ calmodulin-binding motif containing protein - putative
LinJ.34,853348,854598,-,product=hypothetical protein - conserved
LinJ.34,859759,862170,-,product=ATP-dependent RNA helicase - putative
LinJ.34,862909,863856,-,product=hypothetical protein - conserved
LinJ.34,865534,868920,-,product=FtsX-like permease family - putative
LinJ.34,872928,873878,-,product=hypothetical protein
LinJ.34,875441,881089,-,product=hypothetical protein - conserved
LinJ.34,882297,883454,-,product=protein kinase - putative
LinJ.34,885909,888419,-,product=hypothetical protein - conserved
LinJ.34,891957,894215,-,product=cardiolipin synthetase - putative
LinJ.34,895957,896877,-,product=hypothetical protein - conserved
LinJ.34,898273,898515,-,product=ubiquitin-like protein
LinJ.34,899941,900411,-,product=hypothetical protein - conserved
LinJ.34,901587,902318,-,product=NAD dependent deacetylase - putative
LinJ.34,906521,910924,-,product=eukaryotic translation initiation factor 2-alpha kinase - putative
LinJ.34,912713,914188,-,product=hypothetical protein - conserved
LinJ.34,915467,917164,-,product=8-oxoguanine DNA glycosylase - putative
LinJ.34,918037,922674,-,product=hypothetical protein - conserved
LinJ.34,930392,934540,-,product=dual specificity protein phosphatase - putative
LinJ.34,939981,941282,-,product=Thioredoxin/Thioredoxin-like domain/Thioredoxin-like - putative
LinJ.34,942898,943131,-,product=hypothetical protein
LinJ.34,943245,943955,-,product=hypothetical protein
LinJ.34,946360,949599,-,product=hypothetical protein - conserved
LinJ.34,950587,952704,-,product=Endonuclease/Exonuclease/phosphatase family - putative
LinJ.34,954041,954514,-,product=hypothetical protein - conserved
LinJ.34,955486,959034,-,product=Glycosyl hydrolase family 65 central catalytic domain/Glycosyl hydrolase family 65 - C-terminal domain containing protein - putative
LinJ.34,963027,968858,-,product=Kelch motif/Galactose oxidase - central domain containing protein - putative
LinJ.34,969802,972228,-,product=pre-mRNA splicing factor ATP-dependent RNA helicase - putative
LinJ.34,973256,974881,-,product=Dynamin family/50S ribosome-binding GTPase - putative
LinJ.34,976648,978900,-,product=hypothetical protein - conserved
LinJ.34,980853,981848,-,product=twinfilin - putative
LinJ.34,982709,984556,-,product=hypothetical protein - conserved
LinJ.34,985673,985924,-,product=hypothetical protein - conserved
LinJ.34,987012,987410,-,product=hypothetical protein - conserved
LinJ.34,988358,988789,-,product=clathrin coat assembly protein AP17 - putative
LinJ.34,990031,992034,-,product=asparaginyl-tRNA synthetase - putative
LinJ.34,993837,994457,-,product=hypothetical protein - conserved
LinJ.34,996606,997901,-,product=Uncharacterized conserved protein H4 (DUF2046) - putative
LinJ.34,999721,1000818,-,product=Histone-like transcription factor (CBF/NF-Y) and archaeal histone/Core histone H2A/H2B/H3/H4 - putative
LinJ.34,1009396,1010424,-,product=hypothetical protein - conserved
LinJ.34,1015685,1016230,-,product=centrin - putative
LinJ.34,1017356,1018360,-,product=hypothetical protein - conserved
LinJ.34,1020143,1021300,-,product=Aminotransferase class IV - putative
LinJ.34,1022020,1023672,-,product=dolichyl-P-Man:GDP-Man1GlcNAc2-PP-dolichyl alpha-1 -3-mannosyltransferase - putative
LinJ.34,1026330,1028756,-,product=DNAj-like protein
LinJ.34,1031341,1031907,-,product=hypothetical protein - conserved
LinJ.34,1033849,1039470,-,product=Sec7 domain containing protein - putative
LinJ.34,1044370,1046997,-,product=Elongation factor Tu GTP binding domain containing protein - putative
LinJ.34,1048645,1049079,-,product=ribosomal protein l35a - putative
LinJ.34,1050081,1050497,-,product=hypothetical protein - conserved
LinJ.34,1052881,1054014,-,product=hypothetical protein - conserved
LinJ.34,1056238,1057455,-,product=hypothetical protein - conserved
LinJ.34,1058924,1062148,-,product=hypothetical protein - conserved
LinJ.34,1063183,1064262,-,product=Leucine Rich repeat - putative
LinJ.34,1065155,1066765,-,product=hypothetical protein - conserved
LinJ.34,1075957,1077132,-,product=protein phosphatase 2C-like protein
LinJ.34,1081043,1082398,-,product=protein phosphatase 2C-like protein
LinJ.34,1083501,1084931,-,product=hypothetical protein
LinJ.34,1085103,1092389,-,product=Guanine nucleotide exchange factor in Golgi transport N-terminal/Sec7 domain/Domain of unknown function (DUF1981) - putative
LinJ.34,1094284,1105728,-,product=flagellar attachment zone protein - putative
LinJ.34,1111994,1114606,+,product=C2 domain containing protein - putative
LinJ.34,1117874,1119727,+,product=hypothetical protein - conserved
LinJ.34,1124438,1135114,+,product=hypothetical protein - conserved
LinJ.34,1135272,1136135,+,product=hypothetical protein
LinJ.34,1137619,1139292,+,product=hypothetical protein - conserved
LinJ.34,1142636,1143232,+,product=Alba - putative
LinJ.34,1148754,1150160,+,product=AP-3 complex subunit mu - putative
LinJ.34,1151162,1151431,+,product=acyl-CoA binding protein - putative
LinJ.34,1154930,1156381,+,product=ruvB-like DNA helicase - putative
LinJ.34,1157342,1159405,+,product=ATP-dependent RNA and DNA helicase - mitochondrial - putative
LinJ.34,1160715,1165190,+,product=phospholipid-transporting ATPase-like protein
LinJ.34,1166298,1170398,+,product=hypothetical protein - conserved
LinJ.34,1171157,1172983,+,product=Domain of unknown function DUF21 - putative
LinJ.34,1175078,1177798,+,product=Vps52 / Sac2 family - putative
LinJ.34,1179390,1181264,+,product=NADPH-cytochrome p450 reductase-like protein
LinJ.34,1182226,1183869,+,product=WD domain - G-beta repeat - putative
LinJ.34,1185067,1186785,+,product=hypothetical protein - conserved
LinJ.34,1187522,1188289,+,product=RNA recognition motif. (a.k.a. RRM - RBD - or RNP domain)/RNA recognition motif (a.k.a. RRM - RBD - or RNP domain) - putative
LinJ.34,1190048,1191403,+,product=hypothetical protein - conserved
LinJ.34,1192846,1194867,+,product=Major Facilitator Superfamily - putative
LinJ.34,1196060,1198273,+,product=GPI transamidase subunit 16 - putative
LinJ.34,1201011,1201565,+,product=hypothetical protein - conserved
LinJ.34,1215442,1216725,+,product=methyltransferase-like protein
LinJ.34,1217725,1218630,+,product=hypothetical protein - conserved
LinJ.34,1221226,1222257,+,product=hypothetical protein - conserved
LinJ.34,1226313,1228196,+,product=calcineurin-like phosphoesterase-like protein
LinJ.34,1230487,1230969,+,product=40S ribosomal protein S19 protein - putative
LinJ.34,1232051,1233859,+,product=hypothetical protein - conserved
LinJ.34,1236534,1236845,+,product=hypothetical protein
LinJ.34,1238230,1239909,+,product=tuzin - putative
LinJ.34,1240913,1241491,+,product=Amastin surface glycoprotein - putative
LinJ.34,1246468,1247055,+,product=Amastin surface glycoprotein - putative
LinJ.34,1252355,1252942,+,product=Amastin surface glycoprotein - putative
LinJ.34,1258242,1258829,+,product=Amastin surface glycoprotein - putative
LinJ.34,1264117,1264704,+,product=Amastin surface glycoprotein - putative
LinJ.34,1269834,1270607,+,product=Amastin surface glycoprotein - putative
LinJ.34,1275971,1276549,+,product=Amastin surface glycoprotein - putative
LinJ.34,1282921,1285452,+,product=metallo-peptidase - Clan MC - Family M14
LinJ.34,1287845,1289788,+,product=regulatory subunit of protein kinase a-like protein
LinJ.34,1293222,1293533,+,product=ubiquitin related modifier (urm1)-like protein
LinJ.34,1294136,1296172,+,product=selenocysteine-specific elongation factor - putative
LinJ.34,1297611,1298846,+,product=serine acetyltransferase
LinJ.34,1300583,1300939,+,product=hypothetical protein - conserved
LinJ.34,1301730,1302989,+,product=ribosomal protein L3 - putative
LinJ.34,1303857,1305116,+,product=ribosomal protein L3 - putative
LinJ.34,1307090,1308388,+,product=Patatin-like phospholipase - putative
LinJ.34,1314356,1314625,+,product=hypothetical protein - conserved
LinJ.34,1315437,1316009,+,product=hypothetical protein - conserved
LinJ.34,1319883,1320803,+,product=hypothetical protein - conserved
LinJ.34,1321518,1322786,+,product=EF-hand domain pair/EF-hand domain/EF hand - putative
LinJ.34,1323604,1324296,+,product=hypothetical protein - conserved
LinJ.34,1325086,1325634,+,product=hypothetical protein - conserved
LinJ.34,1326703,1327734,+,product=Nucleoside diphosphate kinase - putative
LinJ.34,1329521,1330777,+,product=hypothetical protein - conserved
LinJ.34,1332732,1334621,+,product=hypothetical protein - conserved
LinJ.34,1335716,1336465,+,product=Rhodanese-like domain containing protein - putative
LinJ.34,1339349,1342174,+,product=protein kinase - putative
LinJ.34,1345079,1346131,+,product=Retinal Maintenance - putative
LinJ.34,1347157,1348956,+,product=hypothetical protein - conserved
LinJ.34,1350211,1350747,+,product=Cytochrome b5-like Heme/Steroid binding domain containing protein - putative
LinJ.34,1354642,1355718,+,product=mitochondrial carrier protein-like protein
LinJ.34,1358557,1360467,+,product=hypothetical protein - conserved
LinJ.34,1365949,1368180,+,product=exosome subunit rrp6p homologue - putative
LinJ.34,1369797,1371437,+,product=phosphatidylinositol 4-phosphate 5-kinase alpha - putative
LinJ.34,1373158,1374066,+,product=hypothetical protein - conserved
LinJ.34,1377209,1377982,+,product=AAA domain containing protein - putative
LinJ.34,1379743,1380768,+,product=lipophosphoglycan biosynthetic protein (lpg2)
LinJ.34,1385557,1387788,+,product=exosome subunit rrp6p homologue - putative
LinJ.34,1389405,1391045,+,product=phosphatidylinositol 4-phosphate 5-kinase alpha - putative
LinJ.34,1392482,1393675,+,product=hypothetical protein - conserved
LinJ.34,1404853,1406157,+,product=hypothetical protein - conserved
LinJ.34,1407014,1407778,+,product=hypothetical protein - conserved
LinJ.34,1408910,1410187,+,product=hypothetical protein - conserved
LinJ.34,1411292,1413058,+,product=hypothetical protein - conserved
LinJ.34,1414194,1415900,+,product=Tir chaperone protein (CesT) family - putative
LinJ.34,1417627,1418835,+,product=hypothetical protein - conserved
LinJ.34,1421491,1423023,+,product=NmrA-like family/NADH(P)-binding/NAD dependent epimerase/dehydratase family/3-beta hydroxysteroid dehydrogenase/isomerase family - putative
LinJ.34,1428590,1431790,+,product=hypothetical protein - conserved
LinJ.34,1432353,1432988,+,product=hypothetical protein - conserved
LinJ.34,1434044,1437517,+,product=aminophospholipid translocase - putative
LinJ.34,1439028,1446362,+,product=RNA editing associated helicase 2 - putative
LinJ.34,1447586,1449499,+,product=hypothetical protein - conserved
LinJ.34,1450714,1452465,+,product=Alpha-keto-acid decarboxylase - putative
LinJ.34,1456861,1458855,+,product=DNA repair metallo-beta-lactamase - putative
LinJ.34,1459865,1460104,+,product=hypothetical protein
LinJ.34,1461677,1462234,+,product=Domain of unknown function (DUF4379) - putative
LinJ.34,1463760,1465199,+,product=Zn-finger in ubiquitin-hydrolases and other protein - putative
LinJ.34,1466669,1468105,+,product=hypothetical protein - conserved
LinJ.34,1468841,1469482,+,product=Uncharacterized protein family UPF0054 - putative
LinJ.34,1469948,1471519,+,product=hypothetical protein - conserved
LinJ.34,1472792,1473253,+,product=hypothetical protein - conserved
LinJ.34,1474544,1476184,+,product=cytochrome p450-like protein
LinJ.34,1480543,1482726,+,product=hypothetical protein - conserved
LinJ.34,1483236,1484831,+,product=ATPase-like protein
LinJ.34,1485439,1486074,+,product=D-Tyr-tRNA(Tyr) deacylase - putative
LinJ.34,1486886,1487338,+,product=hypothetical protein - conserved
LinJ.34,1488479,1489384,+,product=aldose 1-epimerase-like protein
LinJ.34,1495943,1498132,+,product=hypothetical protein - conserved
LinJ.34,1501309,1502271,+,product=HECT-domain (ubiquitin-transferase) - putative
LinJ.34,1504173,1504538,+,product=hypothetical protein - unknown function
LinJ.34,1506940,1508487,+,product=Metallo-beta-lactamase superfamily - putative
LinJ.34,1509762,1512032,+,product=cleavage and polyadenylation specificity factor - putative
LinJ.34,1515319,1517226,+,product=DNA topoisomerase IB - large subunit
LinJ.34,1518893,1522522,+,product=hypothetical protein - conserved
LinJ.34,1523142,1524569,+,product=hypothetical protein - conserved
LinJ.34,1525770,1526846,+,product=amidinotransferase - putative
LinJ.34,1529144,1529857,+,product=hypothetical protein - conserved
LinJ.34,1530640,1531917,+,product=TPR repeat/Tetratricopeptide repeat - putative
LinJ.34,1532814,1534193,+,product=ruvb-like 1 DNA helicase - putative
LinJ.34,1535283,1536269,+,product=hypothetical protein - conserved
LinJ.34,1537228,1540092,+,product=peroxisome biosynthesis protein-like protein
LinJ.34,1541603,1547440,+,product=hypothetical protein - conserved
LinJ.34,1548141,1548815,+,product=LicD family - putative
LinJ.34,1549775,1551001,+,product=Programmed cell death protein 2 - C-terminal putative domain containing protein - putative
LinJ.34,1551570,1552595,+,product=Ankyrin repeats (3 copies)/Ankyrin repeat/Ankyrin repeats (many copies) - putative
LinJ.34,1554264,1557086,+,product=hypothetical protein - conserved
LinJ.34,1557870,1560482,+,product=hypothetical protein - conserved
LinJ.34,1561319,1563154,+,product=phosphatidylinositol 4-kinase - putative
LinJ.34,1564658,1565824,+,product=adenosine kinase-like protein
LinJ.34,1569832,1570353,+,product=Complex 1 protein (LYR family)/Complex1 LYR-like - putative
LinJ.34,1571660,1573372,+,product=Domain of unknown function (DUF3336)/Patatin-like phospholipase - putative
LinJ.34,1574464,1575999,+,product=hypothetical protein - conserved
LinJ.34,1578584,1579072,+,product=hypothetical protein - conserved
LinJ.34,1582918,1583238,+,product=hypothetical protein - conserved
LinJ.34,1587253,1587732,+,product=60S ribosomal protein L21 - putative
LinJ.34,1589089,1591002,+,product=transmembrane/endomembrane-like protein
LinJ.34,1594882,1596714,+,product=vacuolar ATP synthase catalytic subunit A - putative
LinJ.34,1598692,1599300,+,product=50S ribosomal protein L13-like protein
LinJ.34,1600296,1604420,+,product=hypothetical protein - conserved
LinJ.34,1605126,1606499,+,product=Inositol-pentakisphosphate 2-kinase - putative
LinJ.34,1607880,1608431,+,product=hypothetical protein - conserved
LinJ.34,1609272,1610180,+,product=Protein of unknown function (DUF501) - putative
LinJ.34,1610948,1611994,+,product=hypothetical protein - conserved
LinJ.34,1612691,1614157,+,product=serine palmitoyltransferase-like protein
LinJ.34,1617140,1618462,+,product=hypothetical protein - conserved
